id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	ms id	bigg id	kegg id	kegg pathways	metacyc pathways
rxn09310_c0	>	Cytosol_0	(ASD46_RS15080 and Unknown and (ASD46_RS17765 or ASD46_RS09410 or ASD46_RS08655) and ASD46_RS15085 and Unknown and Unknown)	thiazole phosphate synthesis_c0		-57.03		(1)  cpd00002[c0] + (1)  cpd00069[c0] + (1)  cpd00084[c0] + (1)  cpd08289[c0] => (1)  cpd00001[c0] + (1)  cpd00011[c0] + (1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  cpd00035[c0] + (2)  cpd00067[c0] + (1)  cpd02654[c0] + (1)  cpd15378[c0]	(1)  ATP_c0[c0] + (1)  L-Tyrosine_c0[c0] + (1)  L-Cysteine_c0[c0] + (1)  1-deoxy-D-xylulose5-phosphate_c0[c0] => (1)  H2O_c0[c0] + (1)  CO2_c0[c0] + (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (1)  L-Alanine_c0[c0] + (2)  H+_c0[c0] + (1)  4-Methyl-5--2-phosphoethyl-thiazole_c0[c0] + (1)  4-Hydroxy-benzylalcohol_c0[c0]	rxn09310	THZPSN			
rxn02834_c0	>	Cytosol_0	(ASD46_RS19825 and ASD46_RS16600)	Phosphoribosyl-ATP pyrophosphohydrolase_c0		-27.3		(1)  cpd00001[c0] + (1)  cpd01775[c0] => (1)  cpd00012[c0] + (2)  cpd00067[c0] + (1)  cpd01777[c0]	(1)  H2O_c0[c0] + (1)  Phosphoribosyl-ATP_c0[c0] => (1)  PPi_c0[c0] + (2)  H+_c0[c0] + (1)  Phosphoribosyl-AMP_c0[c0]	rxn02834	HIS4_1	R04035	Histidine metabolism	Amino-Acid-Biosynthesis|Biosynthesis|HISTIDINE-SYN|HISTSYN-PWY|IND-AMINO-ACID-SYN|PRPP-PWY
rxn01213_c0	>	Cytosol_0	(ASD46_RS15850 and Unknown and Unknown and Unknown)	GPPSYN-RXN_c0		195.0		(1)  cpd00113[c0] + (1)  cpd00202[c0] => (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd00283[c0]	(1)  Isopentenyldiphosphate_c0[c0] + (1)  DMAPP_c0[c0] => (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  Geranyldiphosphate_c0[c0]	rxn01213	DMATT	R01658	Terpenoid backbone biosynthesis	All-Trans-Farnesyl-PP-Biosynthesis|Biosynthesis|Cell-Structure-Biosynthesis|Cell-Wall-Biosynthesis|Cofactor-Biosynthesis|DITERPENOID-SYN|ERGOSTEROL-SYN-PWY|Energy-Metabolism|GGPP-Biosynthesis|Lipid-Biosynthesis|POLYISOPRENSYN-PWY|PWY66-5|Polyprenyl-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|Sterol-Biosynthesis|Terpenoid-Biosynthesis
rxn00459_c0	=	Cytosol_0	ASD46_RS00285	2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming)_c0		-0.87		(1)  cpd00482[c0] <=> (1)  cpd00001[c0] + (1)  cpd00061[c0]	(1)  2-Phospho-D-glycerate_c0[c0] <=> (1)  H2O_c0[c0] + (1)  Phosphoenolpyruvate_c0[c0]	rxn00459	ENO	R00658	Glycolysis / Gluconeogenesis|Methane metabolism	ANAEROBIC-RESPIRATION|ANAEROFRUCAT-PWY|ANAGLYCOLYSIS-PWY|ANARESP1-PWY|Biosynthesis|C1-COMPOUNDS|CARBO-BIOSYNTHESIS|CARBOXYLATES-DEG|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Degradation|Energy-Metabolism|Fermentation|Formaldehyde-Assimilation|GLUCONEO-PWY|GLYCOLYSIS|GLYCOLYSIS-E-D|GLYCOLYSIS-TCA-GLYOX-BYPASS|GLYCOLYSIS-VARIANTS|Gluconeogenesis|NPGLUCAT-PWY|P122-PWY|P124-PWY|P341-PWY|P441-PWY|P461-PWY|Respiration|SECONDARY-METABOLITE-DEGRADATION|SUCROSE-DEG|SUGAR-ALCOHOLS-DEG|Sugar-Derivatives|Sugars-And-Polysaccharides|TCA-VARIANTS|Xylose-Degradation
rxn02085_c0	=	Cytosol_0	ASD46_RS14960	4,5-Dihydro-4-oxo-5-imidazolepropanoate hydro-lyase_c0	4.2.1.49	12.3		(1)  cpd00067[c0] + (1)  cpd02311[c0] <=> (1)  cpd00001[c0] + (1)  cpd00581[c0]	(1)  H+_c0[c0] + (1)  4-Imidazolone-5-propanoate_c0[c0] <=> (1)  H2O_c0[c0] + (1)  Urocanate_c0[c0]	rxn02085	URCN	R02914	Histidine metabolism	Amino-Acid-Degradation|Degradation|HISDEG-PWY|HISHP-PWY|HISTIDINE-DEG
rxn03932_c0	=	Cytosol_0	(ASD46_RS21500 and ASD46_RS21515)	ATP:5-dehydro-2-deoxy-D-gluconate 6-phosphotransferase_c0		-4.5		(1)  cpd00002[c0] + (1)  cpd04242[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd02721[c0]	(1)  ATP_c0[c0] + (1)  DKH_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  DKHP_c0[c0]	rxn03932				
rxn12851_c0	>	Cytosol_0	((ASD46_RS14565 or ASD46_RS11210 or ASD46_RS01510 or ASD46_RS12395 or ASD46_RS24445) or (ASD46_RS24135 or ASD46_RS22520 or ASD46_RS23395 or ASD46_RS06140 or ASD46_RS11200) or (ASD46_RS12390 or ASD46_RS24090 or ASD46_RS20555 or ASD46_RS01515 or ASD46_RS11205) or (ASD46_RS24075 or ASD46_RS12085 or ASD46_RS07340 or ASD46_RS10170 or ASD46_RS20950 or ASD46_RS21445 or ASD46_RS11490 or ASD46_RS07835) or (ASD46_RS22510 or ASD46_RS07975 or ASD46_RS11190 or ASD46_RS23405))	Gly-Try ABC transporters_c0		2.713		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd15606[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd15606[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  Gly-Tyr_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Gly-Tyr_c0[c0]	rxn12851				
rxn00770_c0	=	Cytosol_0	ASD46_RS17360	ATP:D-ribose-5-phosphate diphosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd00101[c0] <=> (1)  cpd00018[c0] + (1)  cpd00067[c0] + (1)  cpd00103[c0]	(1)  ATP_c0[c0] + (1)  ribose-5-phosphate_c0[c0] <=> (1)  AMP_c0[c0] + (1)  H+_c0[c0] + (1)  PRPP_c0[c0]	rxn00770		R01049	Pentose phosphate pathway|Purine metabolism	Biosynthesis|Cell-Structure-Biosynthesis|Cell-Wall-Biosynthesis|Other-biosynthesis|PRPP-Biosynthesis|PRPP-PWY|PWY0-662
rxn10334_c0	=	Cytosol_0	(ASD46_RS19245 or ASD46_RS24580)	palmitoyl-cardiolipin synthase_c0		0.0		(2)  cpd15538[c0] <=> (1)  cpd00100[c0] + (1)  cpd15791[c0]	(2)  Phosphatidylglycerol dihexadecanoyl_c0[c0] <=> (1)  Glycerol_c0[c0] + (1)  Palmitoylcardiolipin (B. subtilis) _c0[c0]	rxn10334				
rxn05153_c0	>	Cytosol_0	((ASD46_RS12710 or ASD46_RS03280) and (ASD46_RS12695 or ASD46_RS03265 or ASD46_RS22555) and (ASD46_RS12705 or ASD46_RS03275) and (ASD46_RS12700 or ASD46_RS03270))	sulfate-transporting ATPase_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00048[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00048[c0] + (1)  cpd00067[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  Sulfate_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  Sulfate_c0[c0] + (1)  H+_c0[c0]	rxn05153	SULabc			
rxn01314_c0	=	Cytosol_0	ASD46_RS21640	5,6,7,8-tetrahydrobiopterin:NADP+ oxidoreductase_c0		-4.55		(1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd00231[c0] <=> (1)  cpd00006[c0] + (1)  cpd00233[c0]	(1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  Dihydrobiopterin_c0[c0] <=> (1)  NADP_c0[c0] + (1)  Tetrahydrobiopterin_c0[c0]	rxn01314	HPDOAi	R01794	Folate biosynthesis	
rxn10945_c0	=	Cytosol_0	ASD46_RS23740	L-proline transport via diffusion (extracellular to periplasm)_c0		0.0		(1)  cpd00129[c0] <=> (1)  cpd00129[e0]	(1)  L-Proline_c0[c0] <=> (1)  L-Proline_e0[e0]	rxn10945				
rxn08806_c0	=	Cytosol_0	(ASD46_RS17790 or ASD46_RS14740)	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C16:0) (periplasm)_c0		-328.6		(1)  cpd00001[c0] + (1)  cpd15316[c0] <=> (1)  cpd00067[c0] + (1)  cpd00214[c0] + (1)  cpd00908[c0]	(1)  H2O_c0[c0] + (1)  1-Acyl-sn-glycero-3-phosphoethanolamine hexadecanoyl_c0[c0] <=> (1)  H+_c0[c0] + (1)  Palmitate_c0[c0] + (1)  Glycerophosphoethanolamine_c0[c0]	rxn08806	LPLIPAL1E160pp			
rxn05436_c0	>	Cytosol_0	(ASD46_RS06335 or ASD46_RS03590)	10-methyl-trans-dodec-2-enoyl-ACP:NAD+ oxidoreductase (A-specific)_c0		-16.55		(1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd11510[c0] => (1)  cpd00003[c0] + (1)  cpd11511[c0]	(1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  10-methyl-trans-dodec-2-enoyl-ACP_c0[c0] => (1)  NAD_c0[c0] + (1)  10-methyl-dodecanoyl-ACP_c0[c0]	rxn05436				
rxn05195_c0	>	Cytosol_0	Unknown	ATP phosphohydrolase (ferric-ion-transporting)_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd10516[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd10516[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  fe3_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  fe3_c0[c0]	rxn05195	FE3abc			
rxn05209_c0	=	Cytosol_0	((ASD46_RS14095 or ASD46_RS25415) or ((ASD46_RS14095 or ASD46_RS25415) and Unknown))	TRANS-RXNBWI-115525.ce.maizeexp.NA+_c0		0.0		(1)  cpd00067[c0] + (1)  cpd00971[e0] <=> (1)  cpd00067[e0] + (1)  cpd00971[c0]	(1)  H+_c0[c0] + (1)  Na+_e0[e0] <=> (1)  H+_e0[e0] + (1)  Na+_c0[c0]	rxn05209	NAt3			
rxn06377_c0	>	Cytosol_0	ASD46_RS00120	glycine:lipoylprotein oxidoreductase (decarboxylating and acceptor-aminomethylating)_c0		2.84		(1)  cpd00033[c0] + (1)  cpd00067[c0] + (1)  cpd12005[c0] => (1)  cpd00011[c0] + (1)  cpd11830[c0]	(1)  Glycine_c0[c0] + (1)  H+_c0[c0] + (1)  Lipoylprotein_c0[c0] => (1)  CO2_c0[c0] + (1)  S-Aminomethyldihydrolipoylprotein_c0[c0]	rxn06377	GCCa	R03425	Glycine, serine and threonine metabolism	
rxn02359_c0	=	Cytosol_0	ASD46_RS07530	trans-4-Hydroxy-L-proline:(acceptor) oxidoreductase_c0		-19.84		(1)  cpd00015[c0] + (1)  cpd00851[c0] <=> (1)  cpd00982[c0] + (1)  cpd02625[c0]	(1)  FAD_c0[c0] + (1)  trans-4-Hydroxy-L-proline_c0[c0] <=> (1)  FADH2_c0[c0] + (1)  3-Hydroxy-L-1-pyrroline-5-carboxylate_c0[c0]	rxn02359		R03295	Arginine and proline metabolism	
rxn10234_c0	=	Cytosol_0	ASD46_RS02110	isotetradecanoyl-phosphatidylserine decarboxylase_c0		7.45		(2)  cpd00067[c0] + (1)  cpd15691[c0] <=> (1)  cpd00011[c0] + (1)  cpd15697[c0]	(2)  H+_c0[c0] + (1)  Diisotetradecanoylphosphatidylserine_c0[c0] <=> (1)  CO2_c0[c0] + (1)  Diisotetradecanoylphosphatidylethanolamine_c0[c0]	rxn10234				
rxn00175_c0	=	Cytosol_0	ASD46_RS15960	Acetate:CoA ligase (AMP-forming)_c0		-20.01		(1)  cpd00002[c0] + (1)  cpd00010[c0] + (1)  cpd00029[c0] <=> (1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  cpd00022[c0] + (1)  cpd00067[c0]	(1)  ATP_c0[c0] + (1)  CoA_c0[c0] + (1)  Acetate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (1)  Acetyl-CoA_c0[c0] + (1)  H+_c0[c0]	rxn00175	ACS	R00235	Glycolysis / Gluconeogenesis|Methane metabolism|Carbon fixation pathways in prokaryotes	ACETATEUTIL-PWY|Alcohol-Degradation|Amino-Acid-Degradation|CARBOXYLATES-DEG|Degradation|Ethanol-Degradation|GLUDEG-II-PWY|GLUTAMATE-DEG|PWY0-1313|PWY66-161|PWY66-162|PWY66-21|SECONDARY-METABOLITE-DEGRADATION|TERPENOID-DEG
rxn01366_c0	=	Cytosol_0	ASD46_RS08725	Uridine:phosphate alpha-D-ribosyltransferase_c0		-7.95		(1)  cpd00009[c0] + (1)  cpd00249[c0] <=> (1)  cpd00092[c0] + (1)  cpd00475[c0]	(1)  Phosphate_c0[c0] + (1)  Uridine_c0[c0] <=> (1)  Uracil_c0[c0] + (1)  Ribose 1-phosphate_c0[c0]	rxn01366	PYNP2	R01876	Pyrimidine metabolism	Biosynthesis|Degradation|NUCLEO-DEG|Nucleotide-Biosynthesis|PWY0-1295|PWY0-163|PYR-NUC-SYN|Pyrimidine-Degradation|Pyrimidine-Nucleotide-Salvage|Pyrimidine-Ribonucleosides-Degradation
rxn10121_c0	=	Cytosol_0	(ASD46_RS14820 or ASD46_RS14810)	Nitrate reductase (Menaquinol-8) (periplasm)_c0		-181.73		(2)  cpd00067[c0] + (1)  cpd00209[c0] + (1)  cpd15499[c0] <=> (1)  cpd00001[c0] + (2)  cpd00067[e0] + (1)  cpd00075[c0] + (1)  cpd15500[c0]	(2)  H+_c0[c0] + (1)  Nitrate_c0[c0] + (1)  Menaquinol 8_c0[c0] <=> (1)  H2O_c0[c0] + (2)  H+_e0[e0] + (1)  Nitrite_c0[c0] + (1)  Menaquinone 8_c0[c0]	rxn10121	NO3R2			
rxn05165_c0	>	Cytosol_0	((ASD46_RS07000 or ASD46_RS02925 or ASD46_RS23345) or (ASD46_RS07010 or ASD46_RS23360 or ASD46_RS20790 or ASD46_RS02915 or ASD46_RS18090))	nonpolar-amino-acid-transporting ATPase_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00129[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd00129[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  L-Proline_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  L-Proline_c0[c0]	rxn05165	PROabc			
rxn10163_c0	=	Cytosol_0	ASD46_RS19675	Tetradecanoate transport via proton symport_c0		0.0		(1)  cpd00067[e0] + (1)  cpd03847[e0] <=> (1)  cpd00067[c0] + (1)  cpd03847[c0]	(1)  H+_e0[e0] + (1)  Myristic acid_e0[e0] <=> (1)  H+_c0[c0] + (1)  Myristic acid_c0[c0]	rxn10163	TTDCAt2			
rxn10310_c0	=	Cytosol_0	ASD46_RS22765	isoheptadecanoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted_c0		-40.8		(24)  cpd00037[c0] + (1)  cpd15749[c0] <=> (24)  cpd00014[c0] + (1)  cpd15767[c0]	(24)  UDP-N-acetylglucosamine_c0[c0] + (1)  Isoheptadecanoyllipoteichoic acid (n=24) , linked, unsubstituted_c0[c0] <=> (24)  UDP_c0[c0] + (1)  Isoheptadecanoyllipoteichoic acid (n=24) , linked, N-acetyl-D-glucosamine_c0[c0]	rxn10310				
rxn01143_c0	=	Cytosol_0	ASD46_RS17040	ATP:thymidine 5'-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd00184[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd00298[c0]	(1)  ATP_c0[c0] + (1)  Thymidine_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  dTMP_c0[c0]	rxn01143	TMDK1	R01567	Pyrimidine metabolism	Biosynthesis|Metabolic-Clusters|Nucleotide-Biosynthesis|P1-PWY|PUR-NUC-SYN|PWY0-181|PYR-NUC-SYN|Purine-Nucleotides-Salvage|Pyrimidine-Nucleotide-Salvage
rxn03513_c0	=	Cytosol_0	ASD46_RS16235	S-adenosyl-L-methionine:precorrin-3B C17-methyltransferase_c0				(1)  cpd00017[c0] + (1)  cpd03833[c0] <=> (1)  cpd00019[c0] + (2)  cpd00067[c0] + (1)  cpd03834[c0]	(1)  S-Adenosyl-L-methionine_c0[c0] + (1)  Precorrin 3B_c0[c0] <=> (1)  S-Adenosyl-homocysteine_c0[c0] + (2)  H+_c0[c0] + (1)  Precorrin 4_c0[c0]	rxn03513	PC17M	R05180	Porphyrin and chlorophyll metabolism	Adenosylcobalamin-Biosynthesis|Biosynthesis|Cobalamin-Biosynthesis|Cofactor-Biosynthesis|P381-PWY|Vitamin-Biosynthesis
rxn01647_c0	=	Cytosol_0	(ASD46_RS04140 or ASD46_RS06425)	Nicotinate D-ribonucleoside:orthophosphate ribosyltransferase_c0		-10.89		(1)  cpd00009[c0] + (1)  cpd03471[c0] <=> (1)  cpd00067[c0] + (1)  cpd00218[c0] + (1)  cpd00475[c0]	(1)  Phosphate_c0[c0] + (1)  Nicotinate D-ribonucleoside_c0[c0] <=> (1)  H+_c0[c0] + (1)  Niacin_c0[c0] + (1)  Ribose 1-phosphate_c0[c0]	rxn01647		R02295	Nicotinate and nicotinamide metabolism	
rxn05618_c0	>	Cytosol_0	ASD46_RS19750	manganese transport in via proton symport_c0	2.A.55|TC-2.A.55	0.0		(1)  cpd00030[e0] + (1)  cpd00067[e0] => (1)  cpd00030[c0] + (1)  cpd00067[c0]	(1)  Mn2+_e0[e0] + (1)  H+_e0[e0] => (1)  Mn2+_c0[c0] + (1)  H+_c0[c0]	rxn05618	MNt2			
rxn10474_c0	=	Cytosol_0	(ASD46_RS03705 or ASD46_RS03800)	cobalt (Co+2) transport via diffusion (extracellular to periplasm)_c0		0.0		(1)  cpd00149[c0] <=> (1)  cpd00149[e0]	(1)  Co2+_c0[c0] <=> (1)  Co2+_e0[e0]	rxn10474	COBALTt5			
rxn00260_c0	=	Cytosol_0	(ASD46_RS17465 or ASD46_RS11215 or ASD46_RS07870 or ASD46_RS09950 or ASD46_RS19060 or ASD46_RS09310)	L-Aspartate:2-oxoglutarate aminotransferase_c0		0.0		(1)  cpd00024[c0] + (1)  cpd00041[c0] <=> (1)  cpd00023[c0] + (1)  cpd00032[c0]	(1)  2-Oxoglutarate_c0[c0] + (1)  L-Aspartate_c0[c0] <=> (1)  L-Glutamate_c0[c0] + (1)  Oxaloacetate_c0[c0]	rxn00260	AAT2_1	R00355	Alanine, aspartate and glutamate metabolism|Carbon fixation in photosynthetic organisms	ASPARTATE-DEG|ASPARTATE-DEG1-PWY|ASPARTATE-SYN|ASPARTATESYN-PWY|ASPASN-PWY|Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|Degradation|Energy-Metabolism|GLUTAMATE-DEG|GLUTDEG-PWY|IND-AMINO-ACID-SYN|ISOLEUCINE-SYN|MALATE-ASPARTATE-SHUTTLE-PWY|METHIONINE-SYN|Metabolic-Clusters|P4-PWY|PWY0-781|TCA-VARIANTS|THREONINE-BIOSYNTHESIS|THRESYN-PWY
rxn10120_c0	>	Cytosol_0	ASD46_RS14810	Nitrate reductase (Ubiquinol-8) (periplasm)_c0		-17.28		(2)  cpd00067[c0] + (1)  cpd00209[c0] + (1)  cpd15561[c0] => (1)  cpd00001[c0] + (2)  cpd00067[e0] + (1)  cpd00075[c0] + (1)  cpd15560[c0]	(2)  H+_c0[c0] + (1)  Nitrate_c0[c0] + (1)  Ubiquinol-8_c0[c0] => (1)  H2O_c0[c0] + (2)  H+_e0[e0] + (1)  Nitrite_c0[c0] + (1)  Ubiquinone-8_c0[c0]	rxn10120	NO3R1			
rxn00461_c0	=	Cytosol_0	ASD46_RS04640	Phosphoenolpyruvate:UDP-N-acetyl-D-glucosamine 1-carboxyvinyl-transferase_c0	2.5.1.7	10.33		(1)  cpd00037[c0] + (1)  cpd00061[c0] <=> (1)  cpd00009[c0] + (1)  cpd02820[c0]	(1)  UDP-N-acetylglucosamine_c0[c0] + (1)  Phosphoenolpyruvate_c0[c0] <=> (1)  Phosphate_c0[c0] + (1)  UDP-N-acetylglucosamine enolpyruvate_c0[c0]	rxn00461	UAGCVT	R00660	Amino sugar and nucleotide sugar metabolism|Peptidoglycan biosynthesis	Acetylmuramoyl-Pentapeptide-Biosynthesis|Antibiotic-Resistance|Biosynthesis|Cell-Structure-Biosynthesis|Cell-Wall-Biosynthesis|Detoxification|PEPTIDOGLYCANSYN-PWY|Peptidoglycan-Biosynthesis
rxn05613_c0	>	Cytosol_0	(ASD46_RS21630 and Unknown and ASD46_RS21625)	L-methionine S-oxide transport via ABC system_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd01914[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd01914[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  L-Methionine S-oxide_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  L-Methionine S-oxide_c0[c0]	rxn05613	METSabc			
rxn10473_c0	=	Cytosol_0	(ASD46_RS18640 or ASD46_RS03220)	chloride (Cl-1) transport via diffusion (extracellular to periplasm)_c0		0.0		(1)  cpd00099[c0] <=> (1)  cpd00099[e0]	(1)  Cl-_c0[c0] <=> (1)  Cl-_e0[e0]	rxn10473	Clt			
rxn00817_c0	=	Cytosol_0	(ASD46_RS20725 or ASD46_RS20700)	melibiose galactohydrolase_c0		-3.11		(1)  cpd00001[c0] + (1)  cpd03198[c0] <=> (1)  cpd00027[c0] + (1)  cpd00108[c0]	(1)  H2O_c0[c0] + (1)  Melibiose_c0[c0] <=> (1)  D-Glucose_c0[c0] + (1)  Galactose_c0[c0]	rxn00817	DGGH	R01101	Galactose metabolism	
rxn00669_c0	=	Cytosol_0	(Unknown and ASD46_RS15960)	Propanoate:CoA ligase (ADP-forming)_c0		-1.06		(1)  cpd00002[c0] + (1)  cpd00010[c0] + (1)  cpd00141[c0] <=> (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00086[c0]	(1)  ATP_c0[c0] + (1)  CoA_c0[c0] + (1)  Propionate_c0[c0] <=> (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  Propionyl-CoA_c0[c0]	rxn00669	ACCOAL	R00920	Propanoate metabolism	
rxn05247_c0	>	Cytosol_0	(ASD46_RS22890 or ASD46_RS19470 or ASD46_RS05095 or ASD46_RS23595)	FACOAL140(ISO)_c0		-4.296		(1)  cpd00002[c0] + (1)  cpd00010[c0] + (1)  cpd11430[c0] => (1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  cpd11435[c0]	(1)  ATP_c0[c0] + (1)  CoA_c0[c0] + (1)  fa1_c0[c0] => (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (1)  fa1coa_c0[c0]	rxn05247				
rxn00858_c0	>	Cytosol_0	ASD46_RS00980	Agmatine amidinohydrolase_c0		-3.9		(1)  cpd00001[c0] + (1)  cpd00152[c0] => (1)  cpd00073[c0] + (1)  cpd00118[c0]	(1)  H2O_c0[c0] + (1)  Agmatine_c0[c0] => (1)  Urea_c0[c0] + (1)  Putrescine_c0[c0]	rxn00858	AGMT	R01157	Arginine and proline metabolism	ARG+POLYAMINE-SYN|ARGDEG-PWY|ARGININE-DEG|Amino-Acid-Degradation|Biosynthesis|Degradation|ORNARGDEG-PWY|POLYAMSYN-PWY|PWY0-823|Polyamine-Biosynthesis|Putrescine-Biosynthesis
rxn03136_c0	=	Cytosol_0	ASD46_RS09345	1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole AMP-lyase_c0		7.34		(1)  cpd02921[c0] <=> (1)  cpd00067[c0] + (1)  cpd00106[c0] + (1)  cpd02851[c0]	(1)  SAICAR_c0[c0] <=> (1)  H+_c0[c0] + (1)  Fumarate_c0[c0] + (1)  AICAR_c0[c0]	rxn03136	ADE13_1	R04559	Purine metabolism	
rxn10229_c0	>	Cytosol_0	ASD46_RS02115	isopentadecanoyl-CDPdiacylglycerol-serine O-phosphatidyltransferase_c0		-15.04		(1)  cpd00054[c0] + (1)  cpd15686[c0] => (1)  cpd00046[c0] + (2)  cpd00067[c0] + (1)  cpd15692[c0]	(1)  L-Serine_c0[c0] + (1)  CDP-1,2-diisopentadecanoylglycerol_c0[c0] => (1)  CMP_c0[c0] + (2)  H+_c0[c0] + (1)  Diisopentadecanoylphosphatidylserine_c0[c0]	rxn10229				
rxn01387_c0	=	Cytosol_0	ASD46_RS09205	Isocitrate:NADP+ oxidoreductase_c0		6.22		(1)  cpd00006[c0] + (1)  cpd00260[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd03187[c0]	(1)  NADP_c0[c0] + (1)  Isocitrate_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  Oxalosuccinate_c0[c0]	rxn01387	IDP2_1	R01899	Citrate cycle (TCA cycle)	
rxn00818_c0	>	Cytosol_0	(ASD46_RS20725 or ASD46_RS20700)	Raffinose galactohydrolase_c0		-3.11		(1)  cpd00001[c0] + (1)  cpd00382[c0] => (1)  cpd00076[c0] + (1)  cpd00108[c0]	(1)  H2O_c0[c0] + (1)  Melitose_c0[c0] => (1)  Sucrose_c0[c0] + (1)  Galactose_c0[c0]	rxn00818	RAFGH	R01103	Galactose metabolism	
rxn09101_c0	>	Cytosol_0	ASD46_RS15295	phosphatidylglycerol phosphate phosphatase (periplasm, n-C14:0)_c0		-214.82		(1)  cpd00001[c0] + (1)  cpd15542[c0] => (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd15535[c0]	(1)  H2O_c0[c0] + (1)  Phosphatidylglycerophosphate didodecanoyl_c0[c0] => (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Phosphatidylglycerol didodecanoyl_c0[c0]	rxn09101	PGPP120pp			
