id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	ms id	bigg id	kegg id	kegg pathways	metacyc pathways
rxn03954_c0	=	Cytosol_0	((WP_004431840.1 or ASD46_RS07205 or ASD46_RS11405 or WP_060642282.1) or (WP_060642282.1 or ASD46_RS11405 or WP_004431840.1 or ASD46_RS07205))	L-idonate:NADP oxidoreductase_c0	1.1.1.128	3.76		(1)  cpd00006[c0] + (1)  cpd00573[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd00781[c0]	(1)  NADP_c0[c0] + (1)  L-Idonate_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  5-Dehydrogluconate_c0[c0]	rxn03954	IDOND2	R05684		Degradation|IDNCAT-PWY|KETOGLUCONMET-PWY|SECONDARY-METABOLITE-DEGRADATION|SUGAR-ACIDS-DEG|Sugar-Derivatives
rxn04750_c0	=	Cytosol_0	((Unknown and (WP_035197760.1 or ASD46_RS04820)) or (ASD46_RS04820 or WP_035197760.1))	(S)-3-hydroxyacyl-CoA:NAD+ oxidoreductase_c0		51.41		(1)  cpd00003[c0] + (4)  cpd00067[c0] + (1)  cpd09844[c0] <=> (1)  cpd00004[c0] + (1)  cpd01507[c0]	(1)  NAD_c0[c0] + (4)  H+_c0[c0] + (1)  (3S) -3-Hydroxyadipyl-CoA_c0[c0] <=> (1)  NADH_c0[c0] + (1)  3-Oxoadipyl-CoA_c0[c0]	rxn04750		R06941	Phenylalanine metabolism|Caprolactam degradation	AMINE-DEG|AROMATIC-COMPOUNDS-DEGRADATION|Benzoyl-CoA-Degradation|Degradation|PWY0-321|Phenolic-Compounds-Degradation|Phenylacetate-Degradation
rxn14229_c0	=	Cytosol_0	(WP_060642489.1 or ASD46_RS14795 or ASD46_RS15485 or WP_060642520.1 or WP_003511302.1 or ASD46_RS13035 or WP_025595322.1 or ASD46_RS14690)	sn-glycerol 3-phosphate:quinone oxidoreductase_c0				(1)  cpd00080[c0] + (1)  cpd00364[c0] <=> (1)  cpd00095[c0] + (1)  cpd00415[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  Chinone_c0[c0] <=> (1)  Glycerone-phosphate_c0[c0] + (1)  Quinol_c0[c0]	rxn14229		R00849		
rxn08647_c0	=	Cytosol_0	(WP_025594390.1 or ASD46_RS24575)	ATP:(R)-glycerate 2-phosphotransferase_c0	2.7.1.165	-14.03		(1)  cpd00002[c0] + (1)  cpd00223[c0] <=> (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd00482[c0]	(1)  ATP_c0[c0] + (1)  Glycerate_c0[c0] <=> (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  2-Phospho-D-glycerate_c0[c0]	rxn08647	GLYCK2	R08572	Pentose phosphate pathway|Glycine, serine and threonine metabolism|Methane metabolism	C1-COMPOUNDS|Carbohydrates-Degradation|D-Galactarate-Degradation|D-Glucarate-Degradation|Degradation|Formaldehyde-Assimilation|GALACTARDEG-PWY|GLUCARDEG-PWY|GLUCARGALACTSUPER-PWY|NPGLUCAT-PWY|PWY0-1300|SECONDARY-METABOLITE-DEGRADATION|SUGAR-ACIDS-DEG|Sugar-Derivatives|Sugars-And-Polysaccharides
rxn02760_c0	=	Cytosol_0	(WP_060642719.1 or ASD46_RS22595)	Sucrose 6-phosphate fructohydrolase_c0		-3.11		(1)  cpd00001[c0] + (1)  cpd01693[c0] <=> (1)  cpd00079[c0] + (1)  cpd00082[c0]	(1)  H2O_c0[c0] + (1)  6-Phosphosucrose_c0[c0] <=> (1)  D-glucose-6-phosphate_c0[c0] + (1)  D-Fructose_c0[c0]	rxn02760		R03921	Starch and sucrose metabolism	
rxn03366_c0	=	Cytosol_0	(WP_003514078.1 or ASD46_RS24560)	R04917_c0		-9.8		(1)  cpd00001[c0] + (1)  cpd00006[c0] + (1)  cpd03365[c0] <=> (1)  cpd00005[c0] + (2)  cpd00067[c0] + (1)  cpd03366[c0]	(1)  H2O_c0[c0] + (1)  NADP_c0[c0] + (1)  5-(2'-Formylethyl) -4,6-dihydroxypicolinate_c0[c0] <=> (1)  NADPH_c0[c0] + (2)  H+_c0[c0] + (1)  5-(2'-Carboxyethyl) -4,6-dihydroxypicolinate_c0[c0]	rxn03366		R04917	Tryptophan metabolism	
rxn08803_c0	=	Cytosol_0	(ASD46_RS22825 or ASD46_RS25940 or WP_035198973.1 or WP_003517168.1 or ASD46_RS14740 or WP_013761271.1 or WP_003511570.1 or ASD46_RS17790)	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C12:0) (periplasm)_c0		-335.08		(1)  cpd00001[c0] + (1)  cpd15313[c0] <=> (1)  cpd00067[c0] + (1)  cpd00908[c0] + (1)  cpd01741[c0]	(1)  H2O_c0[c0] + (1)  1-Acyl-sn-glycero-3-phosphoethanolamine dodecanoyl_c0[c0] <=> (1)  H+_c0[c0] + (1)  Glycerophosphoethanolamine_c0[c0] + (1)  ddca_c0[c0]	rxn08803	LPLIPAL1E120pp			
rxn00622_c0	=	Cytosol_0	(ASD46_RS12940 or WP_025593339.1 or ASD46_RS21230 or ASD46_RS01710 or ASD46_RS00395 or WP_060642643.1 or WP_060641828.1 or WP_060642375.1)	Glycerophosphodiester glycerophosphohydrolase_c0		-23.87		(1)  cpd00001[c0] + (1)  cpd02000[c0] <=> (1)  cpd00057[c0] + (1)  cpd00067[c0] + (1)  cpd00080[c0]	(1)  H2O_c0[c0] + (1)  Glycerophosphodiester_c0[c0] <=> (1)  Alcohol_c0[c0] + (1)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0]	rxn00622		R00857		
rxn06062_c0	=	Cytosol_0	(WP_025592501.1 or ASD46_RS04350)	O-Acylcarnitine acylhydrolase_c0		7.39		(1)  cpd00001[c0] + (1)  cpd12064[c0] <=> (1)  cpd00049[c0] + (1)  cpd00067[c0] + (1)  cpd00266[c0]	(1)  H2O_c0[c0] + (1)  O-Acylcarnitine_c0[c0] <=> (1)  Carboxylic acid_c0[c0] + (1)  H+_c0[c0] + (1)  Carnitine_c0[c0]	rxn06062		R01924		
rxn02895_c0	>	Cytosol_0	(WP_003515194.1 or ASD46_RS04125)	5-Phospho-D-ribosylamine:glycine ligase (ADP-forming)_c0		-6.35		(1)  cpd00002[c0] + (1)  cpd00033[c0] + (1)  cpd01982[c0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd02394[c0]	(1)  ATP_c0[c0] + (1)  Glycine_c0[c0] + (1)  5-Phosphoribosylamine_c0[c0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  GAR_c0[c0]	rxn02895	ADE5_7_1	R04144	Purine metabolism	AIR-Biosynthesis|Biosynthesis|DENOVOPURINE2-PWY|Nucleotide-Biosynthesis|PRPP-PWY|PUR-NUC-SYN|Purine-Nucleotide-De-Novo-Biosynthesis
rxn07295_c0	>	Cytosol_0	(WP_060642517.1 or ASD46_RS15090)	glycine oxidase_c0		-35.88		(1)  cpd00033[c0] => (3)  cpd00067[c0] + (1)  cpd14545[c0]	(1)  Glycine_c0[c0] => (3)  H+_c0[c0] + (1)  Iminoglycine_c0[c0]	rxn07295		R07463	Thiamine metabolism	
rxn01066_c0	=	Cytosol_0	(ASD46_RS06930 or WP_060641899.1)	cholesterol ester acylhydrolase_c0		7.39		(1)  cpd00001[c0] + (1)  cpd01664[c0] <=> (1)  cpd00049[c0] + (1)  cpd00067[c0] + (1)  cpd00160[c0]	(1)  H2O_c0[c0] + (1)  Cholesterol ester_c0[c0] <=> (1)  Carboxylic acid_c0[c0] + (1)  H+_c0[c0] + (1)  Cholesterol_c0[c0]	rxn01066		R01462	Steroid biosynthesis	
rxn02934_c0	=	Cytosol_0	(WP_003514743.1 or ASD46_RS03695 or ASD46_RS17280 or WP_060642355.1 or WP_025594153.1 or ASD46_RS05515 or ASD46_RS12605 or WP_025592641.1)	(2S,3S)-3-Hydroxy-2-methylbutanoyl-CoA hydro-liase_c0		1.6		(1)  cpd02691[c0] <=> (1)  cpd00001[c0] + (1)  cpd02125[c0]	(1)  2-methyl-3-hydroxy-butyryl-CoA_c0[c0] <=> (1)  H2O_c0[c0] + (1)  Tiglyl-CoA_c0[c0]	rxn02934	ECOAH9	R04204	Valine, leucine and isoleucine degradation	Amino-Acid-Degradation|Biosynthesis|Degradation|ILEUDEG-PWY|ISOLEUCINE-DEG|Other-biosynthesis
rxn08089_c0	>	Cytosol_0	(ASD46_RS13185 or ASD46_RS05355 or WP_019564870.1 or WP_019564424.1)	1-octadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:1)_c0				(1)  cpd00067[c0] + (1)  cpd11825[c0] + (1)  cpd15328[c0] => (1)  cpd11493[c0] + (1)  cpd15527[c0]	(1)  H+_c0[c0] + (1)  Octadecenoyl-ACP_c0[c0] + (1)  1-octadec-11-enoyl-sn-glycerol 3-phosphate_c0[c0] => (1)  ACP_c0[c0] + (1)  1,2-dioctadec-11-enoyl-sn-glycerol 3-phosphate_c0[c0]	rxn08089	AGPAT181			
rxn07688_c0	=	Cytosol_0	(ASD46_RS04820 or WP_035197760.1)	R07898_c0		3.76		(1)  cpd00003[c0] + (1)  cpd15053[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd15054[c0]	(1)  NAD_c0[c0] + (1)  3-Hydroxy-OPC4-CoA_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  3-Oxo-OPC4-CoA_c0[c0]	rxn07688		R07898	alpha-Linolenic acid metabolism	
rxn00189_c0	>	Cytosol_0	((WP_003495341.1 or ASD46_RS09255) or (WP_003513682.1 or ASD46_RS16815))	L-Glutamine amidohydrolase_c0		-4.72		(1)  cpd00001[c0] + (1)  cpd00053[c0] => (1)  cpd00013[c0] + (1)  cpd00023[c0]	(1)  H2O_c0[c0] + (1)  L-Glutamine_c0[c0] => (1)  NH3_c0[c0] + (1)  L-Glutamate_c0[c0]	rxn00189	U42	R00256	Alanine, aspartate and glutamate metabolism|Arginine and proline metabolism|D-Glutamine and D-glutamate metabolism|Nitrogen metabolism	Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|CITRULBIO-PWY|Citrulline-Biosynthesis|Degradation|GLUTAMINDEG-PWY|GLUTAMINE-DEG|IND-AMINO-ACID-SYN|Other-Amino-Acid-Biosynthesis
rxn00543_c0	=	Cytosol_0	((ASD46_RS05790 or ASD46_RS08230 or WP_013637530.1 or WP_060642486.1 or ASD46_RS17680 or ASD46_RS14495 or WP_003513312.1 or WP_025592187.1 or WP_060642543.1 or WP_060642118.1 or ASD46_RS14595 or ASD46_RS09595 or WP_025595348.1 or WP_003515339.1 or ASD46_RS17730 or ASD46_RS18940) or (WP_003513312.1 or ASD46_RS17680 or ASD46_RS14495 or WP_060642486.1 or WP_060642118.1 or WP_060642543.1 or WP_025592187.1 or ASD46_RS05790 or WP_013637530.1 or ASD46_RS08230 or WP_003515339.1 or ASD46_RS17730 or ASD46_RS18940 or ASD46_RS14595 or ASD46_RS09595 or WP_025595348.1))	ethanol:NAD+ oxidoreductase_c0		5.78		(1)  cpd00003[c0] + (1)  cpd00363[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd00071[c0]	(1)  NAD_c0[c0] + (1)  Ethanol_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  Acetaldehyde_c0[c0]	rxn00543	ADH1	R00754	Glycolysis / Gluconeogenesis	Alcohol-Degradation|Biosynthesis|CARBOXYLATES-DEG|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Degradation|ETOH-ACETYLCOA-ANA-PWY|Energy-Metabolism|Ethanol-Degradation|FERMENTATION-PWY|Fermentation|Other-Degradation|P122-PWY|P161-PWY|P441-PWY|P461-PWY|PWY66-21|Pyruvate-Degradation|SECONDARY-METABOLITE-DEGRADATION|SUCROSE-DEG|SUGAR-ALCOHOLS-DEG|Sugar-Derivatives|Sugars-And-Polysaccharides
rxn01996_c0	=	Cytosol_0	(WP_003511303.1 or ASD46_RS13040)	Methylmalonyl-CoA epimerase_c0		0.0		(1)  cpd00891[c0] <=> (1)  cpd00519[c0]	(1)  L-methylmalonyl-CoA_c0[c0] <=> (1)  D-methylmalonyl-CoA_c0[c0]	rxn01996	MME	R02765	Valine, leucine and isoleucine degradation|Glyoxylate and dicarboxylate metabolism|Propanoate metabolism|Carbon fixation pathways in prokaryotes	2-Oxobutanoate-Degradation|Amino-Acid-Degradation|Autotrophic-CO2-Fixation|C1-COMPOUNDS|CARBOXYLATES-DEG|CO2-Fixation|Degradation|Energy-Metabolism|Fermentation|GLUTAMATE-DEG|METHIONINE-DEG|P108-PWY|PROPIONMET-PWY|Propionate-Degradation|Pyruvate-Degradation
rxn00428_c0	=	Cytosol_0	(WP_041694655.1 or WP_025594197.1 or ASD46_RS06860 or ASD46_RS08040 or WP_003516805.1 or WP_060641973.1 or WP_003512469.1 or ASD46_RS01705 or WP_003516240.1 or ASD46_RS15145 or ASD46_RS21605 or ASD46_RS17065)	dichloromethane chloride-lyase (adding H2O; chloride-hydrolysing; formaldehyde-forming)_c0	4.5.1.3			(1)  cpd00001[c0] + (1)  cpd01530[c0] <=> (1)  cpd00055[c0] + (2)  cpd00067[c0] + (2)  cpd00099[c0]	(1)  H2O_c0[c0] + (1)  Dichloromethane_c0[c0] <=> (1)  Formaldehyde_c0[c0] + (2)  H+_c0[c0] + (2)  Cl-_c0[c0]	rxn00428		R00603	Chloroalkane and chloroalkene degradation	
rxn10253_c0	=	Cytosol_0	(ASD46_RS02385 or WP_013636420.1 or ASD46_RS02980 or ASD46_RS09115 or WP_013635775.1 or ASD46_RS18170 or WP_025592761.1 or WP_025594005.1)	isoheptadecanoyl-Diacylglycerol kinase_c0		-4.5		(1)  cpd00002[c0] + (1)  cpd15701[c0] <=> (1)  cpd00008[c0] + (1)  cpd15677[c0]	(1)  ATP_c0[c0] + (1)  1,2-Diisoheptadecanoyl-sn-glycerol_c0[c0] <=> (1)  ADP_c0[c0] + (1)  1,2-diisoheptadecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn10253				
rxn10207_c0	>	Cytosol_0	(WP_003512722.1 or ASD46_RS00715)	isotetradecanoyl-glycerol-3-phosphate O-acyltransferase_c0		-3.614		(1)  cpd00080[c0] + (1)  cpd11435[c0] => (1)  cpd00010[c0] + (1)  cpd15673[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  fa1coa_c0[c0] => (1)  CoA_c0[c0] + (1)  1-isotetradecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn10207				
rxn10221_c0	=	Cytosol_0	(ASD46_RS00355 or WP_003512845.1)	anteisoheptadecanoyl-phosphatidate cytidylyltransferase_c0		1.07		(1)  cpd00052[c0] + (1)  cpd15678[c0] <=> (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd15684[c0]	(1)  CTP_c0[c0] + (1)  1,2-dianteisoheptadecanoyl-sn-glycerol 3-phosphate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  CDP-1,2-dianteisoheptadecanoylglycerol_c0[c0]	rxn10221				
rxn05451_c0	=	Cytosol_0	(ASD46_RS01950 or WP_025592965.1)	12-methyl-tetra-decanoyl-ACP:[acyl-carrier-protein] transferase_c0		0.0		(1)  cpd00010[c0] + (2)  cpd00067[c0] + (1)  cpd11515[c0] <=> (1)  cpd11439[c0] + (1)  cpd11493[c0]	(1)  CoA_c0[c0] + (2)  H+_c0[c0] + (1)  12-methyl-tetra-decanoyl-ACP_c0[c0] <=> (1)  fa4coa_c0[c0] + (1)  ACP_c0[c0]	rxn05451				
rxn01363_c0	=	Cytosol_0	(WP_060642293.1 or ASD46_RS11925)	L-quinate:NAD+ 3-oxidoreductase_c0		2.3		(1)  cpd00003[c0] + (1)  cpd00248[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd00699[c0]	(1)  NAD_c0[c0] + (1)  Quinate_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  5-Dehydroquinate_c0[c0]	rxn01363		R01872	Phenylalanine, tyrosine and tryptophan biosynthesis	AROMATIC-COMPOUNDS-DEGRADATION|Degradation|Quinate-Degradation
rxn00469_c0	=	Cytosol_0	((WP_060642318.1 or ASD46_RS12200) or (WP_025592278.1 or ASD46_RS05280) or (WP_003495341.1 or ASD46_RS09255))	N2-Acetyl-L-ornithine amidohydrolase_c0		-2.0		(1)  cpd00001[c0] + (1)  cpd00342[c0] <=> (1)  cpd00029[c0] + (1)  cpd00064[c0]	(1)  H2O_c0[c0] + (1)  N-Acetylornithine_c0[c0] <=> (1)  Acetate_c0[c0] + (1)  Ornithine_c0[c0]	rxn00469		R00669	Arginine and proline metabolism	ARG+POLYAMINE-SYN|ARGININE-SYN|ARGSYN-PWY|Amino-Acid-Biosynthesis|Biosynthesis|GLUTORN-PWY|IND-AMINO-ACID-SYN|Other-Amino-Acid-Biosynthesis|Polyamine-Biosynthesis
rxn02795_c0	=	Cytosol_0	(WP_019565273.1 or ASD46_RS17850 or ASD46_RS00555 or WP_025593308.1)	Glycochenodeoxycholate amidohydrolase_c0		-0.46		(1)  cpd00001[c0] + (1)  cpd03247[c0] <=> (1)  cpd00033[c0] + (1)  cpd01663[c0]	(1)  H2O_c0[c0] + (1)  Glycochenodeoxycholate_c0[c0] <=> (1)  Glycine_c0[c0] + (1)  Chenodiol_c0[c0]	rxn02795		R03975	Primary bile acid biosynthesis	
rxn10203_c0	>	Cytosol_0	(WP_003512722.1 or ASD46_RS00715)	myristoyl-glycerol-3-phosphate O-acyltransferase_c0		-3.614		(1)  cpd00080[c0] + (1)  cpd01695[c0] => (1)  cpd00010[c0] + (1)  cpd15331[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  Myristoyl-CoA_c0[c0] => (1)  CoA_c0[c0] + (1)  1-tetradecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn10203				
rxn01597_c0	=	Cytosol_0	(WP_013761545.1 or ASD46_RS11540)	cyclohexanol:NAD+ oxidoreductase_c0	1.1.1.245	-2.3		(1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd00329[c0] <=> (1)  cpd00003[c0] + (1)  cpd00636[c0]	(1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  Cyclohexanone_c0[c0] <=> (1)  NAD_c0[c0] + (1)  Hexalin_c0[c0]	rxn01597		R02229	Caprolactam degradation	Alcohol-Degradation|CYCLOHEXANOL-OXIDATION-PWY|Degradation
rxn07876_c0	=	Cytosol_0	(ASD46_RS24560 or WP_003514078.1)	R08087_c0		-9.8		(1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd06739[c0] <=> (1)  cpd00004[c0] + (2)  cpd00067[c0] + (1)  cpd15166[c0]	(1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  (R) -(+) -Citronellal_c0[c0] <=> (1)  NADH_c0[c0] + (2)  H+_c0[c0] + (1)  Citronellate_c0[c0]	rxn07876		R08087	Geraniol degradation	
rxn12191_c0	=	Cytosol_0	(ASD46_RS08230 or WP_013637530.1 or ASD46_RS05790 or WP_025592187.1 or WP_060642543.1 or WP_060642118.1 or WP_060642486.1 or ASD46_RS14495 or ASD46_RS17680 or WP_003513312.1 or WP_025595348.1 or ASD46_RS09595 or ASD46_RS14595 or ASD46_RS18940 or ASD46_RS17730 or WP_003515339.1)	R08558_c0		5.22		(1)  cpd00006[c0] + (1)  cpd00098[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd00447[c0]	(1)  NADP_c0[c0] + (1)  Choline_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  Betaine aldehyde_c0[c0]	rxn12191		R08558	Glycine, serine and threonine metabolism	
rxn09200_c0	=	Cytosol_0	(WP_003512305.1 or ASD46_RS02110)	Phosphatidylserine decarboxylase (n-C16:0)_c0		-73.2		(2)  cpd00067[c0] + (1)  cpd15555[c0] <=> (1)  cpd00011[c0] + (1)  cpd15531[c0]	(2)  H+_c0[c0] + (1)  phosphatidylserine dihexadecanoyl_c0[c0] <=> (1)  CO2_c0[c0] + (1)  phosphatidylethanolamine dihexadecanoyl_c0[c0]	rxn09200	PSD160			
rxn00283_c0	=	Cytosol_0	((WP_013761555.1 or ASD46_RS14940 or WP_025592950.1 or ASD46_RS11615 or WP_003511637.1 or ASD46_RS02020) or (ASD46_RS07180 or WP_004431822.1))	alanine racemase_c0		0.0		(1)  cpd00035[c0] <=> (1)  cpd00117[c0]	(1)  L-Alanine_c0[c0] <=> (1)  D-Alanine_c0[c0]	rxn00283	ALAR	R00401	D-Alanine metabolism	ALADEG-PWY|ALANINE-DEG|ALANINE-SYN|ALANINE-VALINESYN-PWY|Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|Degradation|IND-AMINO-ACID-SYN|PWY0-1061
rxn11722_c0	=	Cytosol_0	(ASD46_RS00045 or WP_025593396.1)	R08187_c0		-5.76		(1)  cpd00001[c0] + (1)  cpd16345[c0] <=> (1)  cpd00010[c0] + (2)  cpd00067[c0] + (1)  cpd05231[c0]	(1)  H2O_c0[c0] + (1)  Docosenoyl-CoA_c0[c0] <=> (1)  CoA_c0[c0] + (2)  H+_c0[c0] + (1)  Erucic acid_c0[c0]	rxn11722		R08187	Biosynthesis of unsaturated fatty acids	
rxn01847_c0	=	Cytosol_0	(WP_060642320.1 or ASD46_RS12225)	meso-tartaric acid:NAD+ oxidoreductase_c0		6.22		(1)  cpd00003[c0] + (1)  cpd00432[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd02186[c0]	(1)  NAD_c0[c0] + (1)  meso-Tartrate_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  Oxaloglycolate_c0[c0]	rxn01847	TARTRDH2	R02545	Glyoxylate and dicarboxylate metabolism	
rxn00379_c0	=	Cytosol_0	(WP_003511863.1 or ASD46_RS03295)	ATP:sulfate adenylyltransferase_c0		3.04		(1)  cpd00002[c0] + (1)  cpd00048[c0] <=> (1)  cpd00012[c0] + (1)  cpd00193[c0]	(1)  ATP_c0[c0] + (1)  Sulfate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  APS_c0[c0]	rxn00379	MET3	R00529	Purine metabolism|Sulfur metabolism	ANAEROBIC-RESPIRATION|Activation|Activation-Inactivation-Interconversion|Amino-Acid-Biosynthesis|Biosynthesis|CHEMOAUTOTROPHIC-ENERGY-METABOLISM|DISSULFRED-PWY|Degradation|Energy-Metabolism|IND-AMINO-ACID-SYN|METHIONINE-SYN|Noncarbon-Nutrients|P224-PWY|Respiration|SO4ASSIM-PWY|SULFATE-CYS-PWY|SULFMETII-PWY|Sulfate-Reduction|Sulfide-Oxidation|Sulfite-Oxidation|Sulfur-Assimilation|Sulfur-Disproportionation|Thiosulfate-Disproportionation
rxn01025_c0	>	Cytosol_0	(WP_060642594.1 or ASD46_RS20565)	5-Methylcytosine aminohydrolase_c0		-5.14		(1)  cpd00001[c0] + (1)  cpd00067[c0] + (1)  cpd01587[c0] => (1)  cpd00013[c0] + (1)  cpd00151[c0]	(1)  H2O_c0[c0] + (1)  H+_c0[c0] + (1)  5-Methylcytosine_c0[c0] => (1)  NH3_c0[c0] + (1)  Thymine_c0[c0]	rxn01025	MCSNAH1r	R01411	Pyrimidine metabolism	
rxn08851_c0	=	Cytosol_0	(WP_003517168.1 or ASD46_RS25940 or WP_035198973.1 or ASD46_RS22825 or ASD46_RS17790 or WP_003511570.1 or WP_013761271.1 or ASD46_RS14740)	Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C18:1)_c0		-336.2		(1)  cpd00001[c0] + (1)  cpd15349[c0] <=> (1)  cpd00067[c0] + (1)  cpd02090[c0] + (1)  cpd15269[c0]	(1)  H2O_c0[c0] + (1)  2-Acyl-sn-glycero-3-phosphoglycerol octadec-11-enoyl_c0[c0] <=> (1)  H+_c0[c0] + (1)  Glycerophosphoglycerol_c0[c0] + (1)  octadecenoate_c0[c0]	rxn08851	LPLIPAL2G181			
rxn02155_c0	=	Cytosol_0	(ASD46_RS16530 or WP_025594739.1)	ATP:nicotinamide-nucleotide adenylyltransferase_c0		1.07		(1)  cpd00002[c0] + (1)  cpd00873[c0] <=> (1)  cpd00012[c0] + (1)  cpd00638[c0]	(1)  ATP_c0[c0] + (1)  Nicotinate ribonucleotide_c0[c0] <=> (1)  PPi_c0[c0] + (1)  Deamido-NAD_c0[c0]	rxn02155	NNAT	R03005	Nicotinate and nicotinamide metabolism	Biosynthesis|Cofactor-Biosynthesis|NAD-Metabolism|NAD-SYN|NADSYN-PWY|PWY0-781|PYRIDNUCSAL-PWY|PYRIDNUCSYN-PWY
rxn02187_c0	=	Cytosol_0	(ASD46_RS18315 or WP_003507583.1)	2-Acetolactate methylmutase_c0		2.46		(1)  cpd00668[c0] <=> (1)  cpd02569[c0]	(1)  ALCTT_c0[c0] <=> (1)  2-Oxo-3-hydroxyisovalerate_c0[c0]	rxn02187		R03052		
rxn02866_c0	<	Cytosol_0	(WP_035199562.1 or ASD46_RS12585)	3-methylbutanoyl-CoA:(acceptor) 2,3-oxidoreductase_c0		6.67		(1)  cpd00015[c0] + (1)  cpd00067[c0] + (1)  cpd01882[c0] <= (1)  cpd00982[c0] + (1)  cpd01966[c0]	(1)  FAD_c0[c0] + (1)  H+_c0[c0] + (1)  Isovaleryl-CoA_c0[c0] <= (1)  FADH2_c0[c0] + (1)  Dimethylacryloyl-CoA_c0[c0]	rxn02866	MBCOAi	R04095	Valine, leucine and isoleucine degradation	
rxn05975_c0	=	Cytosol_0	(WP_013761523.1 or ASD46_RS11420)	2-Oxoaldehyde:NAD+ 2-oxidoreductase_c0		-0.27		(1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd11693[c0] <=> (1)  cpd00004[c0] + (2)  cpd00067[c0] + (1)  cpd11625[c0]	(1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  2-Oxoaldehyde_c0[c0] <=> (1)  NADH_c0[c0] + (2)  H+_c0[c0] + (1)  2-Oxo acid_c0[c0]	rxn05975		R01337		
rxn01754_c0	=	Cytosol_0	(WP_060642718.1 or WP_060642968.1 or WP_013761933.1 or ASD46_RS22590 or ASD46_RS25560 or ASD46_RS14760)	ATP:erythritol 4-phosphotransferase_c0	2.7.1.27	-14.03		(1)  cpd00002[c0] + (1)  cpd00392[c0] <=> (1)  cpd00008[c0] + (1)  cpd02203[c0]	(1)  ATP_c0[c0] + (1)  Phycite_c0[c0] <=> (1)  ADP_c0[c0] + (1)  D-Erythritol 4-phosphate_c0[c0]	rxn01754		R02430		
rxn08552_c0	>	Cytosol_0	(WP_003512722.1 or ASD46_RS00715)	glycerol-3-phosphate acyltransferase (C18:1)_c0				(2)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd11825[c0] => (1)  cpd11493[c0] + (1)  cpd15328[c0]	(2)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  Octadecenoyl-ACP_c0[c0] => (1)  ACP_c0[c0] + (1)  1-octadec-11-enoyl-sn-glycerol 3-phosphate_c0[c0]	rxn08552	G3PAT181			
