id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	ms id	bigg id	kegg id	kegg pathways	metacyc pathways
rxn05673_c0	=	Cytosol_0	ASE33_RS07970	D-galacturonate transport via proton symport, reversible_c0		0.0		(1)  cpd00067[e0] + (1)  cpd00280[e0] <=> (1)  cpd00067[c0] + (1)  cpd00280[c0]	(1)  H+_e0[e0] + (1)  D-Galacturonate_e0[e0] <=> (1)  H+_c0[c0] + (1)  D-Galacturonate_c0[c0]	rxn05673	GALURt2			
rxn05452_c0	=	Cytosol_0	(ASE33_RS03455 or ASE33_RS23910)	14-methyl-hexa-decanoyl-ACP:[acyl-carrier-protein] transferase_c0		0.0		(1)  cpd00010[c0] + (2)  cpd00067[c0] + (1)  cpd11519[c0] <=> (1)  cpd11434[c0] + (1)  cpd11493[c0]	(1)  CoA_c0[c0] + (2)  H+_c0[c0] + (1)  14-methyl-hexa-decanoyl-ACP_c0[c0] <=> (1)  fa12coa_c0[c0] + (1)  ACP_c0[c0]	rxn05452				
rxn05465_c0	=	Cytosol_0	(ASE33_RS03455 or ASE33_RS23910)	Malonyl-CoA:[acyl-carrier-protein] S-malonyltransferase_c0	2.3.1.39	9.53		(1)  cpd00067[c0] + (1)  cpd00070[c0] + (1)  cpd11493[c0] <=> (1)  cpd00010[c0] + (1)  cpd11492[c0]	(1)  H+_c0[c0] + (1)  Malonyl-CoA_c0[c0] + (1)  ACP_c0[c0] <=> (1)  CoA_c0[c0] + (1)  Malonyl-acyl-carrierprotein-_c0[c0]	rxn05465	FAS1_1	R01626	Fatty acid biosynthesis	Biosynthesis|FASYN-INITIAL-PWY|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY0-881
rxn12845_c0	=	Cytosol_0	((ASE33_RS23545 or ASE33_RS08225) or ASE33_RS22525 or ASE33_RS10610 or ASE33_RS07565)	Gly-Leu aminopeptidase_c0				(1)  cpd00001[c0] + (1)  cpd15604[c0] <=> (1)  cpd00033[c0] + (1)  cpd00107[c0]	(1)  H2O_c0[c0] + (1)  Gly-Leu_c0[c0] <=> (1)  Glycine_c0[c0] + (1)  L-Leucine_c0[c0]	rxn12845				
rxn08820_c0	=	Cytosol_0	(ASE33_RS27210 or ASE33_RS03955)	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C16:0)_c0		-355.12		(1)  cpd00001[c0] + (1)  cpd15355[c0] <=> (2)  cpd00067[c0] + (1)  cpd00080[c0] + (1)  cpd00214[c0]	(1)  H2O_c0[c0] + (1)  2-hexadecanoyl-sn-glycerol 3-phosphate_c0[c0] <=> (2)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] + (1)  Palmitate_c0[c0]	rxn08820	LPLIPAL2A160			
rxn05380_c0	=	Cytosol_0	(ASE33_RS07615 or ASE33_RS23915 or ASE33_RS02800 or ASE33_RS07255 or ASE33_RS14810 or ASE33_RS22630)	14-methyl-3-oxo-hexa-decanoyl-ACP:NADP+ oxidoreductase_c0		-3.76		(1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd11516[c0] <=> (1)  cpd00006[c0] + (1)  cpd11517[c0]	(1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  14-methyl-3-oxo-hexa-decanoyl-ACP_c0[c0] <=> (1)  NADP_c0[c0] + (1)  14-methyl-3-hydroxy-hexa-decanoyl-ACP_c0[c0]	rxn05380				
rxn05347_c0	>	Cytosol_0	(((ASE33_RS23925 or ASE33_RS10370) and (ASE33_RS13175 or ASE33_RS12695)) or ASE33_RS18055)	Acyl-[acyl-carrier-protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0		-7.37		(1)  cpd11492[c0] + (1)  cpd11494[c0] => (1)  cpd00011[c0] + (1)  cpd11488[c0] + (1)  cpd11493[c0]	(1)  Malonyl-acyl-carrierprotein-_c0[c0] + (1)  Acetyl-ACP_c0[c0] => (1)  CO2_c0[c0] + (1)  Acetoacetyl-ACP_c0[c0] + (1)  ACP_c0[c0]	rxn05347	ACMAT1	R04355	Fatty acid biosynthesis	Biosynthesis|FASYN-INITIAL-PWY|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY0-881
rxn06077_c0	=	Cytosol_0	ASE33_RS01650	L-methionine:oxidized-thioredoxin S-oxidoreductase_c0				(1)  cpd00001[c0] + (1)  cpd00060[c0] + (1)  cpd11420[c0] <=> (1)  cpd01914[c0] + (1)  cpd11421[c0]	(1)  H2O_c0[c0] + (1)  L-Methionine_c0[c0] + (1)  trdox_c0[c0] <=> (1)  L-Methionine S-oxide_c0[c0] + (1)  trdrd_c0[c0]	rxn06077	METSR-S1	R02025	Cysteine and methionine metabolism	
rxn04413_c0	=	Cytosol_0	ASE33_RS12865	R06558_c0		-14.03		(1)  cpd00038[c0] + (1)  cpd03918[c0] <=> (1)  cpd00031[c0] + (1)  cpd00067[c0] + (1)  cpd03919[c0]	(1)  GTP_c0[c0] + (1)  Adenosyl cobinamide_c0[c0] <=> (1)  GDP_c0[c0] + (1)  H+_c0[c0] + (1)  Adenosyl cobinamide phosphate_c0[c0]	rxn04413		R06558	Porphyrin and chlorophyll metabolism	
rxn03897_c0	>	Cytosol_0	((ASE33_RS10685 or ASE33_RS18600) or (ASE33_RS18605 or ASE33_RS10690))	R05621_c0		-71.68		(1)  cpd00004[c0] + (1)  cpd00007[c0] + (1)  cpd00067[c0] + (1)  cpd00153[c0] => (1)  cpd00003[c0] + (1)  cpd03762[c0]	(1)  NADH_c0[c0] + (1)  O2_c0[c0] + (1)  H+_c0[c0] + (1)  Benzoate_c0[c0] => (1)  NAD_c0[c0] + (1)  cis-1,2-dihydroxybenzoate_c0[c0]	rxn03897	BENA	R05621	Benzoate degradation	AROMATIC-COMPOUNDS-DEGRADATION|Benzoate-Degradation|Degradation|MANDELATE-DEG|TOLUENE-DEG
rxn00145_c0	=	Cytosol_0	(ASE33_RS11645 or ASE33_RS24370)	(S)-Lactate:ferricytochrome-c 2-oxidoreductase_c0		-8.58		(2)  cpd00109[c0] + (1)  cpd00159[c0] <=> (1)  cpd00020[c0] + (2)  cpd00067[c0] + (2)  cpd00110[c0]	(2)  Cytochrome c3+_c0[c0] + (1)  L-Lactate_c0[c0] <=> (1)  Pyruvate_c0[c0] + (2)  H+_c0[c0] + (2)  Cytochrome c2+_c0[c0]	rxn00145	L-LACD	R00196	Pyruvate metabolism	
rxn08126_c0	=	Cytosol_0	ASE33_RS05235	Amylomaltase (maltotriose)_c0		0.0		(1)  cpd00179[c0] + (1)  cpd01262[c0] <=> (1)  cpd00027[c0] + (1)  cpd01399[c0]	(1)  Maltose_c0[c0] + (1)  Amylotriose_c0[c0] <=> (1)  D-Glucose_c0[c0] + (1)  Maltotetraose_c0[c0]	rxn08126	AMALT1			
rxn03407_c0	>	Cytosol_0	ASE33_RS01110	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine:ammonia ligase (ADP-forming)_c0		-2.09		(1)  cpd00002[c0] + (1)  cpd00013[c0] + (1)  cpd03491[c0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd03492[c0]	(1)  ATP_c0[c0] + (1)  NH3_c0[c0] + (1)  Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine) -L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine_c0[c0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine) -L-alanyl-D-isoglutaminyl-L-lysyl-D-alanyl-D-alanine_c0[c0]	rxn03407		R05030	Peptidoglycan biosynthesis	
rxn08547_c0	>	Cytosol_0	(ASE33_RS23420 or (ASE33_RS06345 and ASE33_RS23905))	glycerol-3-phosphate acyltransferase (C14:0)_c0				(1)  cpd00080[c0] + (1)  cpd11466[c0] => (1)  cpd11493[c0] + (1)  cpd15331[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  Myristoyl-ACP_c0[c0] => (1)  ACP_c0[c0] + (1)  1-tetradecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn08547	G3PAT140			
rxn05388_c0	>	Cytosol_0	((ASE33_RS12695 or ASE33_RS13175) and (ASE33_RS23925 or ASE33_RS10370))	5-methyl-hexanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0		2.156		(1)  cpd11492[c0] + (1)  cpd11524[c0] => (1)  cpd00011[c0] + (1)  cpd11493[c0] + (1)  cpd11525[c0]	(1)  Malonyl-acyl-carrierprotein-_c0[c0] + (1)  5-methyl-hexanoyl-ACP_c0[c0] => (1)  CO2_c0[c0] + (1)  ACP_c0[c0] + (1)  7-methyl-3-oxo-octanoyl-ACP_c0[c0]	rxn05388				
rxn01870_c0	=	Cytosol_0	ASE33_RS03265	D-Fructose 1-phosphate D-glyceraldehyde-3-phosphate-lyase_c0		4.31		(1)  cpd00802[c0] <=> (1)  cpd00095[c0] + (1)  cpd00448[c0]	(1)  D-fructose-1-phosphate_c0[c0] <=> (1)  Glycerone-phosphate_c0[c0] + (1)  D-Glyceraldehyde_c0[c0]	rxn01870	FBA2	R02568	Fructose and mannose metabolism	Carbohydrates-Degradation|Degradation|PWY66-373|SUCROSE-DEG|Sugars-And-Polysaccharides
rxn01303_c0	>	Cytosol_0	ASE33_RS03615	Acetyl-CoA:L-homoserine O-acetyltransferase_c0	2.3.1.31	-3.61		(1)  cpd00022[c0] + (1)  cpd00227[c0] => (1)  cpd00010[c0] + (1)  cpd00790[c0]	(1)  Acetyl-CoA_c0[c0] + (1)  L-Homoserine_c0[c0] => (1)  CoA_c0[c0] + (1)  O-Acetyl-L-homoserine_c0[c0]	rxn01303	HSAT	R01776	Cysteine and methionine metabolism|Sulfur metabolism	Amino-Acid-Biosynthesis|Biosynthesis|CYSTEINE-SYN|IND-AMINO-ACID-SYN|METHIONINE-SYN|Other-Amino-Acid-Biosynthesis
rxn08901_c0	>	Cytosol_0	(ASE33_RS28145 or ASE33_RS21795)	Malate dehydrogenase (menaquinone 8 as acceptor)_c0		153.23		(1)  cpd00130[c0] + (1)  cpd15500[c0] => (1)  cpd00032[c0] + (1)  cpd15499[c0]	(1)  L-Malate_c0[c0] + (1)  Menaquinone 8_c0[c0] => (1)  Oxaloacetate_c0[c0] + (1)  Menaquinol 8_c0[c0]	rxn08901	MDH3			
rxn00497_c0	>	Cytosol_0	ASE33_RS22660	L-phenylalanine carboxy-lyase (phenylethylamine-forming)_c0	4.1.1.53	-3.09		(1)  cpd00066[c0] + (1)  cpd00067[c0] => (1)  cpd00011[c0] + (1)  cpd03161[c0]	(1)  L-Phenylalanine_c0[c0] + (1)  H+_c0[c0] => (1)  CO2_c0[c0] + (1)  Phenethylamine_c0[c0]	rxn00497	PHYCBOXL	R00699	Phenylalanine metabolism	Amino-Acid-Degradation|Biosynthesis|Degradation|PHENYLALANINE-DEG|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn00137_c0	>	Cytosol_0	ASE33_RS00780	Adenosine 3',5'-bisphosphate 3'-phosphohydrolase_c0		7.21		(1)  cpd00001[c0] + (1)  cpd00045[c0] => (1)  cpd00009[c0] + (1)  cpd00018[c0]	(1)  H2O_c0[c0] + (1)  Adenosine 3-5-bisphosphate_c0[c0] => (1)  Phosphate_c0[c0] + (1)  AMP_c0[c0]	rxn00137	BPNT	R00188		
rxn06023_c0	=	Cytosol_0	ASE33_RS14065	CoA:apo-[acyl-carrier-protein] pantetheinephosphotransferase_c0				(1)  cpd00010[c0] + (1)  cpd12370[c0] <=> (1)  cpd00045[c0] + (1)  cpd11493[c0]	(1)  CoA_c0[c0] + (1)  apo-ACP_c0[c0] <=> (1)  Adenosine 3-5-bisphosphate_c0[c0] + (1)  ACP_c0[c0]	rxn06023		R01625	Pantothenate and CoA biosynthesis	Biosynthesis|Cofactor-Biosynthesis
rxn00611_c0	=	Cytosol_0	ASE33_RS18030	sn-Glycerol-3-phosphate:NAD+ 2-oxidoreductase_c0	1.1.1.8	3.76		(1)  cpd00003[c0] + (1)  cpd00080[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd00095[c0]	(1)  NAD_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  Glycerone-phosphate_c0[c0]	rxn00611	G3PD1	R00842	Glycerophospholipid metabolism	Biosynthesis|CDP-diacylglycerol-Biosynthesis|Energy-Metabolism|Lipid-Biosynthesis|OTHER-ENERGY|PHOSLIPSYN-PWY|PHOSLIPSYN2-PWY|PWY0-1319|PWY4FS-7|PWY4FS-8|PhosphatidylglycerolBiosynthesis|Phospholipid-Biosynthesis
rxn07435_c0	=	Cytosol_0	(ASE33_RS16800 and ASE33_RS16805)	R07604_c0		-2.81		(1)  cpd00213[c0] + (1)  cpd14702[c0] <=> (1)  cpd00056[c0] + (1)  cpd14703[c0]	(1)  Lipoamide_c0[c0] + (1)  2-Methyl-1-hydroxybutyl-TPP_c0[c0] <=> (1)  TPP_c0[c0] + (1)  S-(2-Methylbutanoyl) -dihydrolipoamide-E_c0[c0]	rxn07435		R07604	Valine, leucine and isoleucine degradation	
rxn01678_c0	=	Cytosol_0	ASE33_RS19530	ATP:dUDP phosphotransferase_c0		0.0		(1)  cpd00002[c0] + (1)  cpd00978[c0] <=> (1)  cpd00008[c0] + (1)  cpd00358[c0]	(1)  ATP_c0[c0] + (1)  dUDP_c0[c0] <=> (1)  ADP_c0[c0] + (1)  dUTP_c0[c0]	rxn01678	NDPK6	R02331	Pyrimidine metabolism	Biosynthesis|Nucleotide-Biosynthesis|PWY0-166|PYR-NUC-SYN|Pyrimid-Deoxyribonucleot-De-Novo-Biosyn
rxn02286_c0	>	Cytosol_0	ASE33_RS21990	UDP-N-acetylmuramate:L-alanine ligase (ADP-forming)_c0	6.3.2.8	-6.35		(1)  cpd00002[c0] + (1)  cpd00035[c0] + (1)  cpd00773[c0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd00890[c0]	(1)  ATP_c0[c0] + (1)  L-Alanine_c0[c0] + (1)  UDP-MurNAc_c0[c0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  UDP-N-acetylmuramoyl-L-alanine_c0[c0]	rxn02286	UAMAS	R03193	D-Glutamine and D-glutamate metabolism|Peptidoglycan biosynthesis	Acetylmuramoyl-Pentapeptide-Biosynthesis|Antibiotic-Resistance|Biosynthesis|Cell-Structure-Biosynthesis|Cell-Wall-Biosynthesis|Detoxification|PEPTIDOGLYCANSYN-PWY|Peptidoglycan-Biosynthesis
rxn00394_c0	>	Cytosol_0	ASE33_RS22840	L-Arginine amidinohydrolase_c0		-3.9		(1)  cpd00001[c0] + (1)  cpd00051[c0] => (1)  cpd00064[c0] + (1)  cpd00073[c0]	(1)  H2O_c0[c0] + (1)  L-Arginine_c0[c0] => (1)  Ornithine_c0[c0] + (1)  Urea_c0[c0]	rxn00394		R00551	Arginine and proline metabolism	ARG-GLU-PWY|ARG-PRO-PWY|ARGASEDEG-PWY|ARGININE-DEG|Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|CITRULBIO-PWY|Citrulline-Biosynthesis|Degradation|GLUTAMATE-SYN|IND-AMINO-ACID-SYN|NITROGEN-DEG|Noncarbon-Nutrients|Other-Amino-Acid-Biosynthesis|PROLINE-SYN|Polyamine-Biosynthesis|Putrescine-Biosynthesis
rxn00872_c0	<	Cytosol_0	ASE33_RS16430	Butanoyl-CoA:oxygen 2-oxidoreductase_c0		7.23		(1)  cpd00015[c0] + (1)  cpd00067[c0] + (1)  cpd00120[c0] <= (1)  cpd00650[c0] + (1)  cpd00982[c0]	(1)  FAD_c0[c0] + (1)  H+_c0[c0] + (1)  Butyryl-CoA_c0[c0] <= (1)  Crotonyl-CoA_c0[c0] + (1)  FADH2_c0[c0]	rxn00872	ACOAD1f	R01175	Fatty acid degradation	
rxn00832_c0	=	Cytosol_0	(ASE33_RS02600 and ASE33_RS02600)	IMP 1,2-hydrolase (decyclizing)_c0	3.5.4.10	-2.58		(1)  cpd00001[c0] + (1)  cpd00114[c0] <=> (1)  cpd02884[c0]	(1)  H2O_c0[c0] + (1)  IMP_c0[c0] <=> (1)  FAICAR_c0[c0]	rxn00832	ADE16_2	R01127	Purine metabolism	Biosynthesis|DENOVOPURINE2-PWY|IMP-Biosynthesis|Nucleotide-Biosynthesis|PRPP-PWY|PUR-NUC-SYN|Purine-Nucleotide-De-Novo-Biosynthesis
rxn01106_c0	=	Cytosol_0	ASE33_RS01065	2-Phospho-D-glycerate 2,3-phosphomutase_c0		0.0		(1)  cpd00482[c0] <=> (1)  cpd00169[c0]	(1)  2-Phospho-D-glycerate_c0[c0] <=> (1)  3-Phosphoglycerate_c0[c0]	rxn01106	GPM1_2	R01518	Glycolysis / Gluconeogenesis|Glycine, serine and threonine metabolism|Methane metabolism	ANAEROFRUCAT-PWY|ANAGLYCOLYSIS-PWY|Biosynthesis|C1-COMPOUNDS|CARBO-BIOSYNTHESIS|CARBOXYLATES-DEG|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Degradation|Energy-Metabolism|Fermentation|Formaldehyde-Assimilation|GLUCONEO-PWY|GLYCOLYSIS|GLYCOLYSIS-E-D|GLYCOLYSIS-TCA-GLYOX-BYPASS|GLYCOLYSIS-VARIANTS|Gluconeogenesis|P122-PWY|P124-PWY|P341-PWY|P441-PWY|P461-PWY|SECONDARY-METABOLITE-DEGRADATION|SUCROSE-DEG|SUGAR-ALCOHOLS-DEG|Sugar-Derivatives|Sugars-And-Polysaccharides|TCA-VARIANTS|Xylose-Degradation
rxn10152_c0	=	Cytosol_0	ASE33_RS23850	TRANS-RXN-121B.cp_c0		0.0		(2)  cpd00067[e0] + (1)  cpd00106[e0] <=> (2)  cpd00067[c0] + (1)  cpd00106[c0]	(2)  H+_e0[e0] + (1)  Fumarate_e0[e0] <=> (2)  H+_c0[c0] + (1)  Fumarate_c0[c0]	rxn10152	FUMt2_2			
rxn10193_c0	=	Cytosol_0	ASE33_RS28360	Poly(glycerol-phosphate) alpha-glucosyltransferase_c0		-76.5		(45)  cpd00026[c0] + (1)  cpd15661[c0] <=> (45)  cpd00014[c0] + (1)  cpd15662[c0]	(45)  UDP-glucose_c0[c0] + (1)  Prenol-45n teichoic acid_c0[c0] <=> (45)  UDP_c0[c0] + (1)  Prenol-45n teichoic acid-glucose substituted_c0[c0]	rxn10193				
rxn12640_c0	=	Cytosol_0	((ASE33_RS23545 or ASE33_RS08225) or ASE33_RS22525 or ASE33_RS10610 or ASE33_RS07565)	methionyl aminopeptidase_c0		-195.36		(1)  cpd00001[c0] + (1)  cpd11586[c0] <=> (1)  cpd00023[c0] + (1)  cpd00035[c0]	(1)  H2O_c0[c0] + (1)  ala-L-glu-L_c0[c0] <=> (1)  L-Glutamate_c0[c0] + (1)  L-Alanine_c0[c0]	rxn12640	MEAMP1(ala-glu)			
rxn00931_c0	=	Cytosol_0	ASE33_RS03605	L-Proline:NADP+ 5-oxidoreductase_c0		-10.52		(1)  cpd00006[c0] + (1)  cpd00129[c0] <=> (1)  cpd00005[c0] + (2)  cpd00067[c0] + (1)  cpd02431[c0]	(1)  NADP_c0[c0] + (1)  L-Proline_c0[c0] <=> (1)  NADPH_c0[c0] + (2)  H+_c0[c0] + (1)  1-Pyrroline-5-carboxylate_c0[c0]	rxn00931	P5CR	R01251	Arginine and proline metabolism	ARG-PRO-PWY|ARGININE-DEG|ARGORNPROST-PWY|Activation-Inactivation-Interconversion|Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|Degradation|IND-AMINO-ACID-SYN|Interconversion|PROLINE-SYN|PROSYN-PWY
rxn08756_c0	>	Cytosol_0	ASE33_RS09890	isopentenyl-diphosphate:NAD+ oxidoreductase_c0		16.86		(1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd08615[c0] => (1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd00113[c0]	(1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  1-Hydroxy-2-methyl-2-butenyl 4-diphosphate_c0[c0] => (1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  Isopentenyldiphosphate_c0[c0]	rxn08756	IPDPS	R08209	Terpenoid backbone biosynthesis	Biosynthesis|Cofactor-Biosynthesis|DITERPENOID-SYN|GGPP-Biosynthesis|NONMEVIPP-PWY|Other-biosynthesis|Polyprenyl-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|Terpenoid-Biosynthesis
rxn08470_c0	>	Cytosol_0	ASE33_RS04040	FMNH2-dependent monooxygenase (butanesulfonate)_c0		-71.9142		(1)  cpd00007[c0] + (1)  cpd01270[c0] + (1)  cpd11596[c0] => (1)  cpd00001[c0] + (1)  cpd00050[c0] + (1)  cpd00067[c0] + (1)  cpd00081[c0] + (1)  cpd01011[c0]	(1)  O2_c0[c0] + (1)  FMNH2_c0[c0] + (1)  butanesulfonate_c0[c0] => (1)  H2O_c0[c0] + (1)  FMN_c0[c0] + (1)  H+_c0[c0] + (1)  Sulfite_c0[c0] + (1)  Butanal_c0[c0]	rxn08470				
rxn09450_c0	>	Cytosol_0	(ASE33_RS12375 or ASE33_RS27215 or ASE33_RS18015 or ASE33_RS07630 or ASE33_RS12140 or ASE33_RS27220 or ASE33_RS07070)	fatty-acid--CoA ligase (hexadecenoate), peroxisomal_c0		687.06		(1)  cpd00002[c0] + (1)  cpd00010[c0] + (1)  cpd15237[c0] => (1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  cpd15238[c0]	(1)  ATP_c0[c0] + (1)  CoA_c0[c0] + (1)  hexadecenoate_c0[c0] => (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (1)  Hexadecenoyl-CoA_c0[c0]	rxn09450	FACOAL161			
rxn00938_c0	>	Cytosol_0	ASE33_RS05925	Nicotinamide amidohydrolase_c0		-4.72		(1)  cpd00001[c0] + (1)  cpd00133[c0] => (1)  cpd00013[c0] + (1)  cpd00218[c0]	(1)  H2O_c0[c0] + (1)  Nicotinamide_c0[c0] => (1)  NH3_c0[c0] + (1)  Niacin_c0[c0]	rxn00938	PNC1_1	R01268	Nicotinate and nicotinamide metabolism	AROMATIC-COMPOUNDS-DEGRADATION|Biosynthesis|Cofactor-Biosynthesis|Degradation|NAD-Metabolism|NAD-SYN|P345-PWY|PYRIDNUCSAL-PWY
rxn05527_c0	=	Cytosol_0	(ASE33_RS17410 and (ASE33_RS01170 or ASE33_RS13905))	TRANS-RXN-199.ce_c0		0.0		(1)  cpd00067[e0] + (1)  cpd00307[e0] <=> (1)  cpd00067[c0] + (1)  cpd00307[c0]	(1)  H+_e0[e0] + (1)  Cytosine_e0[e0] <=> (1)  H+_c0[c0] + (1)  Cytosine_c0[c0]	rxn05527	CSNt2			
rxn00412_c0	>	Cytosol_0	(ASE33_RS23640 or ASE33_RS27420)	UTP:L-glutamine amido-ligase (ADP-forming)_c0		-6.4		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00053[c0] + (1)  cpd00062[c0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00023[c0] + (1)  cpd00052[c0] + (2)  cpd00067[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  L-Glutamine_c0[c0] + (1)  UTP_c0[c0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  L-Glutamate_c0[c0] + (1)  CTP_c0[c0] + (2)  H+_c0[c0]	rxn00412	CTPS2	R00573	Pyrimidine metabolism	Biosynthesis|Nucleotide-Biosynthesis|PRPP-PWY|PWY0-162|PYR-NUC-SYN|Pyrimidine-De-Novo-Biosyn
rxn02339_c0	=	Cytosol_0	(ASE33_RS09215 or ASE33_RS17885 or ASE33_RS12750 or ASE33_RS07145 or ASE33_RS07890 or ASE33_RS29115 or ASE33_RS17955 or ASE33_RS13545)	4-Hydroxy-L-glutamate:2-oxoglutarate aminotransferase_c0		0.0		(1)  cpd00024[c0] + (1)  cpd01974[c0] <=> (1)  cpd00023[c0] + (1)  cpd00830[c0]	(1)  2-Oxoglutarate_c0[c0] + (1)  4-Hydroxy-L-glutamate_c0[c0] <=> (1)  L-Glutamate_c0[c0] + (1)  4-Hydroxy-2-oxoglutarate_c0[c0]	rxn02339		R03266		
rxn01573_c0	=	Cytosol_0	ASE33_RS22400	L-Isoleucine:NAD+ oxidoreductase(deaminating)_c0		8.69		(1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd00322[c0] <=> (1)  cpd00004[c0] + (1)  cpd00013[c0] + (1)  cpd00067[c0] + (1)  cpd00508[c0]	(1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  L-Isoleucine_c0[c0] <=> (1)  NADH_c0[c0] + (1)  NH3_c0[c0] + (1)  H+_c0[c0] + (1)  3MOP_c0[c0]	rxn01573		R02196	Valine, leucine and isoleucine biosynthesis	
rxn00650_c0	=	Cytosol_0	((ASE33_RS08225 or ASE33_RS23545) or ASE33_RS22525 or ASE33_RS10610 or ASE33_RS07565)	L-cysteinylglycine dipeptidase_c0		-0.46		(1)  cpd00001[c0] + (1)  cpd01017[c0] <=> (1)  cpd00033[c0] + (1)  cpd00084[c0]	(1)  H2O_c0[c0] + (1)  Cys-Gly_c0[c0] <=> (1)  Glycine_c0[c0] + (1)  L-Cysteine_c0[c0]	rxn00650	AMPTASECG	R00899	Glutathione metabolism	Biosynthesis|Cofactor-Biosynthesis|Reductants
rxn03167_c0	>	Cytosol_0	(ASE33_RS05170 or ASE33_RS04725 or ASE33_RS24035)	2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl) dihydropteridine triphosphate phosphohydrolase (alkaline optimum)_c0		-15.95		(3)  cpd00001[c0] + (1)  cpd02978[c0] => (3)  cpd00009[c0] + (3)  cpd00067[c0] + (1)  cpd02961[c0]	(3)  H2O_c0[c0] + (1)  7,8-Dihydroneopterin 3'-triphosphate_c0[c0] => (3)  Phosphate_c0[c0] + (3)  H+_c0[c0] + (1)  Dihydroneopterin_c0[c0]	rxn03167	AKP1	R04620	Folate biosynthesis	
rxn05152_c0	>	Cytosol_0	((ASE33_RS03420 or ASE33_RS22920) and ASE33_RS22905 and ASE33_RS22910 and (ASE33_RS22915 or ASE33_RS22255))	ATP phosphohydrolase (polar-amino-acid-importing)_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00041[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00041[c0] + (1)  cpd00067[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  L-Aspartate_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  L-Aspartate_c0[c0] + (1)  H+_c0[c0]	rxn05152	ASPabc			
rxn00640_c0	=	Cytosol_0	(ASE33_RS22135 or ASE33_RS17305)	GDP:D-mannose-1-phosphate guanylyltransferase_c0	2.7.7.22	12.03		(1)  cpd00031[c0] + (1)  cpd00485[c0] <=> (1)  cpd00009[c0] + (1)  cpd00083[c0]	(1)  GDP_c0[c0] + (1)  D-Mannose1-phosphate_c0[c0] <=> (1)  Phosphate_c0[c0] + (1)  GDP-mannose_c0[c0]	rxn00640	MAN1PT2	R00883	Fructose and mannose metabolism|Amino sugar and nucleotide sugar metabolism	
